ID,Type,Name,SKU,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (lbs),Length (in),Width (in),Height (in),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Meta: _wpm_gtin_code,Parent,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Attribute 3 name,Attribute 3 value(s),Attribute 3 visible,Attribute 3 global
,variation,"MKT Sup-R Stud + - Mechanical Galvanized, 3/8"", 2-3/4""",WAG-12-38-275-M,1,0,visible,<p>Quantity: 50</p>,,,,taxable,,1,,,0,0,5.0,,,,1,,,45.5000,,,,http://localhost:8000/wp-content/uploads/2019/10/MKTSup-RStud+.jpg,,,,,,,,0,,MKT Sup-R Stud +,Finish,Mechanical Galvanized,1,0,Diameter,"3/8""",1,0,Length,"2-3/4""",1,0
,variation,"MKT Sup-R Stud + - Mechanical Galvanized, 3/8"", 2-1/4""",WAG-12-38-225-M,1,0,visible,<p>Quantity: 50</p>,,,,taxable,,1,,,0,0,5.0,,,,1,,,43.0000,,,,http://localhost:8000/wp-content/uploads/2019/10/MKTSup-RStud+.jpg,,,,,,,,0,,MKT Sup-R Stud +,Finish,Mechanical Galvanized,1,0,Diameter,"3/8""",1,0,Length,"2-1/4""",1,0
,variation,"MKT Sup-R Stud + - Mechanical Galvanized, 3/8"", 3-3/4""",WAG-12-38-375M,1,0,visible,<p>Quantity: 50</p>,,,,taxable,,1,,,0,0,5.0,,,,1,,,56.0000,,,,http://localhost:8000/wp-content/uploads/2019/10/MKTSup-RStud+.jpg,,,,,,,,0,,MKT Sup-R Stud +,Finish,Mechanical Galvanized,1,0,Diameter,"3/8""",1,0,Length,"3-3/4""",1,0
,variation,"MKT Sup-R Stud + - Mechanical Galvanized, 1/4"", 3-1/4""",WAG-10-14-325-M,1,0,visible,<p>Quantity: 100</p>,,,,taxable,,1,,,0,0,5.0,,,,1,,,79.0000,,,,http://localhost:8000/wp-content/uploads/2019/10/MKTSup-RStud+.jpg,,,,,,,,0,,MKT Sup-R Stud +,Finish,Mechanical Galvanized,1,0,Diameter,"1/4""",1,0,Length,"3-1/4""",1,0
,variation,"MKT Sup-R Stud + - Mechanical Galvanized, 3/8"", 5""",WAG-12-38-500-M,1,0,visible,<p>Quantity: 50</p>,,,,taxable,,1,,,0,0,6.0,,,,1,,,66.5000,,,,http://localhost:8000/wp-content/uploads/2019/10/MKTSup-RStud+.jpg,,,,,,,,0,,MKT Sup-R Stud +,Finish,Mechanical Galvanized,1,0,Diameter,"3/8""",1,0,Length,"5""",1,0
,variation,"MKT Sup-R Stud + - Mechanical Galvanized, 1/2"", 4-1/4""",WAG-14-12-425-M,1,0,visible,<p>Quantity: 50</p>,,,,taxable,,1,,,0,0,10.0,,,,1,,,93.5000,,,,http://localhost:8000/wp-content/uploads/2019/10/MKTSup-RStud+.jpg,,,,,,,,0,,MKT Sup-R Stud +,Finish,Mechanical Galvanized,1,0,Diameter,"1/2""",1,0,Length,"4-1/4""",1,0
,variation,"MKT Sup-R Stud + - Mechanical Galvanized, 1/2"", 2-3/4""",WAG-14-12-275-M,1,0,visible,<p>Quantity: 50</p>,,,,taxable,,1,,,0,0,10.0,,,,1,,,76.0000,,,,http://localhost:8000/wp-content/uploads/2019/10/MKTSup-RStud+.jpg,,,,,,,,0,,MKT Sup-R Stud +,Finish,Mechanical Galvanized,1,0,Diameter,"1/2""",1,0,Length,"2-3/4""",1,0
,variation,"MKT Sup-R Stud + - Mechanical Galvanized, 5/8"", 3-1/2""",WAG-16-58-350-M,1,0,visible,<p>Quantity: 25</p>,,,,taxable,,1,,,0,0,11.0,,,,1,,,69.7500,,,,http://localhost:8000/wp-content/uploads/2019/10/MKTSup-RStud+.jpg,,,,,,,,0,,MKT Sup-R Stud +,Finish,Mechanical Galvanized,1,0,Diameter,"5/8""",1,0,Length,"3-1/2""",1,0
,variation,"MKT Sup-R Stud + - Mechanical Galvanized, 1/2"", 7""",WAG-14-12-700-M,1,0,visible,<p>Quantity: 25</p>,,,,taxable,,1,,,0,0,10.0,,,,1,,,82.5000,,,,http://localhost:8000/wp-content/uploads/2019/10/MKTSup-RStud+.jpg,,,,,,,,0,,MKT Sup-R Stud +,Finish,Mechanical Galvanized,1,0,Diameter,"1/2""",1,0,Length,"7""",1,0
,variation,"MKT Sup-R Stud + - Mechanical Galvanized, 1/2"", 5-1/2""",WAG-14-12-550-M,1,0,visible,<p>Quantity: 50</p>,,,,taxable,,1,,,0,0,10.0,,,,1,,,106.0000,,,,http://localhost:8000/wp-content/uploads/2019/10/MKTSup-RStud+.jpg,,,,,,,,0,,MKT Sup-R Stud +,Finish,Mechanical Galvanized,1,0,Diameter,"1/2""",1,0,Length,"5-1/2""",1,0
,variation,"MKT Sup-R Stud + - Mechanical Galvanized, 1/2"", 3-3/4""",WAG-14-12-375-M,1,0,visible,<p>Quantity: 50</p>,,,,taxable,,1,,,0,0,10.0,,,,1,,,86.5000,,,,http://localhost:8000/wp-content/uploads/2019/10/MKTSup-RStud+.jpg,,,,,,,,0,,MKT Sup-R Stud +,Finish,Mechanical Galvanized,1,0,Diameter,"1/2""",1,0,Length,"3-3/4""",1,0
,variation,"MKT Sup-R Stud + - Mechanical Galvanized, 5/8"", 4-1/2""",WAG-16-58-450-M,1,0,visible,<p>Quantity: 25</p>,,,,taxable,,1,,,0,0,12.0,,,,1,,,76.0000,,,,http://localhost:8000/wp-content/uploads/2019/10/MKTSup-RStud+.jpg,,,,,,,,0,,MKT Sup-R Stud +,Finish,Mechanical Galvanized,1,0,Diameter,"5/8""",1,0,Length,"4-1/2""",1,0
,variation,"MKT Sup-R Stud + - Mechanical Galvanized, 5/8"", 5""",WAG-16-58-500-M,1,0,visible,<p>Quantity: 25</p>,,,,taxable,,1,,,0,0,15.0,,,,1,,,78.5000,,,,http://localhost:8000/wp-content/uploads/2019/10/MKTSup-RStud+.jpg,,,,,,,,0,,MKT Sup-R Stud +,Finish,Mechanical Galvanized,1,0,Diameter,"5/8""",1,0,Length,"5""",1,0
,variation,"MKT Sup-R Stud + - Mechanical Galvanized, 5/8"", 8-1/2""",WAG-16-58-850-M,1,0,visible,<p>Quantity: 20</p>,,,,taxable,,1,,,0,0,21.0,,,,1,,,92.0000,,,,http://localhost:8000/wp-content/uploads/2019/10/MKTSup-RStud+.jpg,,,,,,,,0,,MKT Sup-R Stud +,Finish,Mechanical Galvanized,1,0,Diameter,"5/8""",1,0,Length,"8-1/2""",1,0
,variation,"MKT Sup-R Stud + - Mechanical Galvanized, 5/8"", 6""",WAG-16-58-600-M,1,0,visible,<p>Quantity: 25</p>,,,,taxable,,1,,,0,0,18.0,,,,1,,,83.0000,,,,http://localhost:8000/wp-content/uploads/2019/10/MKTSup-RStud+.jpg,,,,,,,,0,,MKT Sup-R Stud +,Finish,Mechanical Galvanized,1,0,Diameter,"5/8""",1,0,Length,"6""",1,0
,variation,"MKT Sup-R Stud + - Mechanical Galvanized, 5/8"", 7""",WAG-16-58-700-M,1,0,visible,<p>Quantity: 20</p>,,,,taxable,,1,,,0,0,20.0,,,,1,,,84.2000,,,,http://localhost:8000/wp-content/uploads/2019/10/MKTSup-RStud+.jpg,,,,,,,,0,,MKT Sup-R Stud +,Finish,Mechanical Galvanized,1,0,Diameter,"5/8""",1,0,Length,"7""",1,0
,variation,"MKT Sup-R Stud + - Mechanical Galvanized, 3/4"", 4-1/4""",WAG-18-34-425-M,1,0,visible,<p>Quantity: 25</p>,,,,taxable,,1,,,0,0,17.0,,,,1,,,90.7500,,,,http://localhost:8000/wp-content/uploads/2019/10/MKTSup-RStud+.jpg,,,,,,,,0,,MKT Sup-R Stud +,Finish,Mechanical Galvanized,1,0,Diameter,"3/4""",1,0,Length,"4-1/4""",1,0
,variation,"MKT Sup-R Stud + - Mechanical Galvanized, 3/4"", 4-3/4""",WAG-18-34-475-M,1,0,visible,<p>Quantity: 25</p>,,,,taxable,,1,,,0,0,18.0,,,,1,,,105.0000,,,,http://localhost:8000/wp-content/uploads/2019/10/MKTSup-RStud+.jpg,,,,,,,,0,,MKT Sup-R Stud +,Finish,Mechanical Galvanized,1,0,Diameter,"3/4""",1,0,Length,"4-3/4""",1,0
,variation,"MKT Sup-R Stud + - Mechanical Galvanized, 3/4"", 7""",WAG-18-34-700-M,1,0,visible,<p>Quantity: 15</p>,,,,taxable,,1,,,0,0,21.0,,,,1,,,93.3000,,,,http://localhost:8000/wp-content/uploads/2019/10/MKTSup-RStud+.jpg,,,,,,,,0,,MKT Sup-R Stud +,Finish,Mechanical Galvanized,1,0,Diameter,"3/4""",1,0,Length,"7""",1,0
,variation,"MKT Sup-R Stud + - Mechanical Galvanized, 3/4"", 12""",WAG-18-34-9-12--M,1,0,visible,<p>Quantity: 15</p>,,,,taxable,,1,,,0,0,25.0,,,,1,,,174.9000,,,,http://localhost:8000/wp-content/uploads/2019/10/MKTSup-RStud+.jpg,,,,,,,,0,,MKT Sup-R Stud +,Finish,Mechanical Galvanized,1,0,Diameter,"3/4""",1,0,Length,"12""",1,0
,variation,"MKT Sup-R Stud + - Mechanical Galvanized, 7/8"", 10""",WAG-20-78-9-10-M,1,0,visible,<p>Quantity: 10</p>,,,,taxable,,1,,,0,0,20.0,,,,1,,,121.3000,,,,http://localhost:8000/wp-content/uploads/2019/10/MKTSup-RStud+.jpg,,,,,,,,0,,MKT Sup-R Stud +,Finish,Mechanical Galvanized,1,0,Diameter,"7/8""",1,0,Length,"10""",1,0
,variation,"MKT Sup-R Stud + - Mechanical Galvanized, 3/4"", 10""",WAG-18-34-9-10-M,1,0,visible,<p>Quantity: 15</p>,,,,taxable,,1,,,0,0,24.0,,,,1,,,126.1500,,,,http://localhost:8000/wp-content/uploads/2019/10/MKTSup-RStud+.jpg,,,,,,,,0,,MKT Sup-R Stud +,Finish,Mechanical Galvanized,1,0,Diameter,"3/4""",1,0,Length,"10""",1,0
,variation,"MKT Sup-R Stud + - Mechanical Galvanized, 7/8"", 6""",WAG-20-78-600-M,1,0,visible,<p>Quantity: 10</p>,,,,taxable,,1,,,0,0,14.0,,,,1,,,88.6000,,,,http://localhost:8000/wp-content/uploads/2019/10/MKTSup-RStud+.jpg,,,,,,,,0,,MKT Sup-R Stud +,Finish,Mechanical Galvanized,1,0,Diameter,"7/8""",1,0,Length,"6""",1,0
,variation,"MKT Sup-R Stud + - Mechanical Galvanized, 3/4"", 8-1/2""",WAG-18-34-850M,1,0,visible,<p>Quantity: 15</p>,,,,taxable,,1,,,0,0,23.0,,,,1,,,101.7000,,,,http://localhost:8000/wp-content/uploads/2019/10/MKTSup-RStud+.jpg,,,,,,,,0,,MKT Sup-R Stud +,Finish,Mechanical Galvanized,1,0,Diameter,"3/4""",1,0,Length,"8-1/2""",1,0
,variation,"MKT Sup-R Stud + - Mechanical Galvanized, 1-1/4"", 12""",WAG-26-114-9-12-M,1,0,visible,<p>Quantity: 5</p>,,,,taxable,,1,,,0,0,25.0,,,,1,,,234.0000,,,,http://localhost:8000/wp-content/uploads/2019/10/MKTSup-RStud+.jpg,,,,,,,,0,,MKT Sup-R Stud +,Finish,Mechanical Galvanized,1,0,Diameter,"1-1/4""",1,0,Length,"12""",1,0
,variation,"MKT Sup-R Stud + - 303/304 Stainless Steel, 1/4"", 3/4""",WASS4-10-14-175-M,1,0,visible,<p>Quantity: 100</p>,,,,taxable,,1,,,0,0,3.25,,,,1,,,133.0000,,,,http://localhost:8000/wp-content/uploads/2019/10/MKTSup-RStud+.jpg,,,,,,,,0,,MKT Sup-R Stud +,Finish,303/304 Stainless Steel,1,0,Diameter,"1/4""",1,0,Length,"3/4""",1,0
,variation,"MKT Sup-R Stud + - Mechanical Galvanized, 7/8"", 8""",WAG-20-78-800-M,1,0,visible,<p>Quantity: 10</p>,,,,taxable,,1,,,0,0,17.0,,,,1,,,106.0000,,,,http://localhost:8000/wp-content/uploads/2019/10/MKTSup-RStud+.jpg,,,,,,,,0,,MKT Sup-R Stud +,Finish,Mechanical Galvanized,1,0,Diameter,"7/8""",1,0,Length,"8""",1,0
,variation,"MKT Sup-R Stud + - Mechanical Galvanized, 1-1/4"", 9""",WAG-26-114-900-M,1,0,visible,<p>Quantity: 5</p>,,,,taxable,,1,,,0,0,18.0,,,,1,,,208.9500,,,,http://localhost:8000/wp-content/uploads/2019/10/MKTSup-RStud+.jpg,,,,,,,,0,,MKT Sup-R Stud +,Finish,Mechanical Galvanized,1,0,Diameter,"1-1/4""",1,0,Length,"9""",1,0
,variation,"MKT Sup-R Stud + - 303/304 Stainless Steel, 3/8"", 5""",WASS4-12-38-500-M,1,0,visible,<p>Quantity: 50</p>,,,,taxable,,1,,,0,0,8.0,,,,1,,,168.5000,,,,http://localhost:8000/wp-content/uploads/2019/10/MKTSup-RStud+.jpg,,,,,,,,0,,MKT Sup-R Stud +,Finish,303/304 Stainless Steel,1,0,Diameter,"3/8""",1,0,Length,"5""",1,0
,variation,"MKT Sup-R Stud + - 303/304 Stainless Steel, 3/8"", 3""",WASS4-12-38-300-M,1,0,visible,<p>Quantity: 50</p>,,,,taxable,,1,,,0,0,6.0,,,,1,,,123.0000,,,,http://localhost:8000/wp-content/uploads/2019/10/MKTSup-RStud+.jpg,,,,,,,,0,,MKT Sup-R Stud +,Finish,303/304 Stainless Steel,1,0,Diameter,"3/8""",1,0,Length,"3""",1,0
,variation,"MKT Sup-R Stud + - 303/304 Stainless Steel, 3/8"", 2-1/4""",WASS4-12-38-214-M,1,0,visible,<p>Quantity: 50</p>,,,,taxable,,1,,,0,0,5.0,,,,1,,,109.5000,,,,http://localhost:8000/wp-content/uploads/2019/10/MKTSup-RStud+.jpg,,,,,,,,0,,MKT Sup-R Stud +,Finish,303/304 Stainless Steel,1,0,Diameter,"3/8""",1,0,Length,"2-1/4""",1,0
,variation,"MKT Sup-R Stud + - 303/304 Stainless Steel, 3/8"", 3-3/4""",WASS4-12-38-375-M,1,0,visible,<p>Quantity: 50</p>,,,,taxable,,1,,,0,0,7.0,,,,1,,,139.0000,,,,http://localhost:8000/wp-content/uploads/2019/10/MKTSup-RStud+.jpg,,,,,,,,0,,MKT Sup-R Stud +,Finish,303/304 Stainless Steel,1,0,Diameter,"3/8""",1,0,Length,"3-3/4""",1,0
,variation,"MKT Sup-R Stud + - 303/304 Stainless Steel, 1/4"", 1/4""",WASS4-10-14-325-M,1,0,visible,<p>Quantity: 100</p>,,,,taxable,,1,,,0,0,3.375,,,,1,,,160.0000,,,,http://localhost:8000/wp-content/uploads/2019/10/MKTSup-RStud+.jpg,,,,,,,,0,,MKT Sup-R Stud +,Finish,303/304 Stainless Steel,1,0,Diameter,"1/4""",1,0,Length,"1/4""",1,0
,variation,"MKT Sup-R Stud + - 303/304 Stainless Steel, 1/2"", 2-3/4""",WASS4-14-12-275-M,1,0,visible,<p>Quantity: 50</p>,,,,taxable,,1,,,0,0,9.74375,,,,1,,,197.0000,,,,http://localhost:8000/wp-content/uploads/2019/10/MKTSup-RStud+.jpg,,,,,,,,0,,MKT Sup-R Stud +,Finish,303/304 Stainless Steel,1,0,Diameter,"1/2""",1,0,Length,"2-3/4""",1,0
,variation,"MKT Sup-R Stud + - 303/304 Stainless Steel, 1/2"", 3-3/4""",WASS4-14-12-375-M,1,0,visible,<p>Quantity: 50</p>,,,,taxable,,1,,,0,0,10.74375,,,,1,,,232.5000,,,,http://localhost:8000/wp-content/uploads/2019/10/MKTSup-RStud+.jpg,,,,,,,,0,,MKT Sup-R Stud +,Finish,303/304 Stainless Steel,1,0,Diameter,"1/2""",1,0,Length,"3-3/4""",1,0
,variation,"MKT Sup-R Stud + - 303/304 Stainless Steel, 5/8"", 6""",WASS4-16-58-600-M,1,0,visible,<p>Quantity: 25</p>,,,,taxable,,1,,,0,0,16.0,,,,1,,,252.5000,,,,http://localhost:8000/wp-content/uploads/2019/10/MKTSup-RStud+.jpg,,,,,,,,0,,MKT Sup-R Stud +,Finish,303/304 Stainless Steel,1,0,Diameter,"5/8""",1,0,Length,"6""",1,0
,variation,"MKT Sup-R Stud + - 303/304 Stainless Steel, 5/8"", 3-1/2""",WASS4-16-58-350-M,1,0,visible,<p>Quantity: 25</p>,,,,taxable,,1,,,0,0,10.0,,,,1,,,188.5000,,,,http://localhost:8000/wp-content/uploads/2019/10/MKTSup-RStud+.jpg,,,,,,,,0,,MKT Sup-R Stud +,Finish,303/304 Stainless Steel,1,0,Diameter,"5/8""",1,0,Length,"3-1/2""",1,0
,variation,"MKT Sup-R Stud + - 303/304 Stainless Steel, 1/2"", 5-1/2""",WASS4-14-12-550-M,1,0,visible,<p>Quantity: 50</p>,,,,taxable,,1,,,0,0,12.74375,,,,1,,,301.0000,,,,http://localhost:8000/wp-content/uploads/2019/10/MKTSup-RStud+.jpg,,,,,,,,0,,MKT Sup-R Stud +,Finish,303/304 Stainless Steel,1,0,Diameter,"1/2""",1,0,Length,"5-1/2""",1,0
,variation,"MKT Sup-R Stud + - 303/304 Stainless Steel, 1/2"", 7""",WASS4-14-12-700-M,1,0,visible,<p>Quantity: 25</p>,,,,taxable,,1,,,0,0,13.74375,,,,1,,,187.0000,,,,http://localhost:8000/wp-content/uploads/2019/10/MKTSup-RStud+.jpg,,,,,,,,0,,MKT Sup-R Stud +,Finish,303/304 Stainless Steel,1,0,Diameter,"1/2""",1,0,Length,"7""",1,0
,variation,"MKT Sup-R Stud + - 303/304 Stainless Steel, 1/2"", 4-1/4""",WASS4-14-12-425-M,1,0,visible,<p>Quantity: 50</p>,,,,taxable,,1,,,0,0,10.74375,,,,1,,,259.5000,,,,http://localhost:8000/wp-content/uploads/2019/10/MKTSup-RStud+.jpg,,,,,,,,0,,MKT Sup-R Stud +,Finish,303/304 Stainless Steel,1,0,Diameter,"1/2""",1,0,Length,"4-1/4""",1,0
,variation,"MKT Sup-R Stud + - 303/304 Stainless Steel, 5/8"", 5""",WASS4-16-58-500-M,1,0,visible,<p>Quantity: 25</p>,,,,taxable,,1,,,0,0,14.0,,,,1,,,231.5000,,,,http://localhost:8000/wp-content/uploads/2019/10/MKTSup-RStud+.jpg,,,,,,,,0,,MKT Sup-R Stud +,Finish,303/304 Stainless Steel,1,0,Diameter,"5/8""",1,0,Length,"5""",1,0
,variation,"MKT Sup-R Stud + - 303/304 Stainless Steel, 5/8"", 7""",WASS4-16-58-700-M,1,0,visible,<p>Quantity: 20</p>,,,,taxable,,1,,,0,0,18.0,,,,1,,,222.8000,,,,http://localhost:8000/wp-content/uploads/2019/10/MKTSup-RStud+.jpg,,,,,,,,0,,MKT Sup-R Stud +,Finish,303/304 Stainless Steel,1,0,Diameter,"5/8""",1,0,Length,"7""",1,0
,variation,"MKT Sup-R Stud + - 303/304 Stainless Steel, 5/8"", 8-1/2""",WASS4-16-58-850-M,1,0,visible,<p>Quantity: 20</p>,,,,taxable,,1,,,0,0,20.0,,,,1,,,274.6000,,,,http://localhost:8000/wp-content/uploads/2019/10/MKTSup-RStud+.jpg,,,,,,,,0,,MKT Sup-R Stud +,Finish,303/304 Stainless Steel,1,0,Diameter,"5/8""",1,0,Length,"8-1/2""",1,0
,variation,"MKT Sup-R Stud + - 303/304 Stainless Steel, 3/4"", 5-1/2""",WASS4-18-34-550-M,1,0,visible,<p>Quantity: 20</p>,,,,taxable,,1,,,0,0,17.0,,,,1,,,275.2000,,,,http://localhost:8000/wp-content/uploads/2019/10/MKTSup-RStud+.jpg,,,,,,,,0,,MKT Sup-R Stud +,Finish,303/304 Stainless Steel,1,0,Diameter,"3/4""",1,0,Length,"5-1/2""",1,0
,variation,"MKT Sup-R Stud + - 303/304 Stainless Steel, 5/8"", 4-1/2""",WASS4-16-58-450-M,1,0,visible,<p>Quantity: 25</p>,,,,taxable,,1,,,0,0,12.0,,,,1,,,220.2500,,,,http://localhost:8000/wp-content/uploads/2019/10/MKTSup-RStud+.jpg,,,,,,,,0,,MKT Sup-R Stud +,Finish,303/304 Stainless Steel,1,0,Diameter,"5/8""",1,0,Length,"4-1/2""",1,0
,variation,"MKT Sup-R Stud + - 303/304 Stainless Steel, 3/4"", 4-3/4""",WASS4-18-34-475-M,1,0,visible,<p>Quantity: 25</p>,,,,taxable,,1,,,0,0,17.0,,,,1,,,307.5000,,,,http://localhost:8000/wp-content/uploads/2019/10/MKTSup-RStud+.jpg,,,,,,,,0,,MKT Sup-R Stud +,Finish,303/304 Stainless Steel,1,0,Diameter,"3/4""",1,0,Length,"4-3/4""",1,0
,variation,"MKT Sup-R Stud + - 303/304 Stainless Steel, 3/4"", 4-1/4""",WASS4-18-34-425-M,1,0,visible,<p>Quantity: 25</p>,,,,taxable,,1,,,0,0,16.0,,,,1,,,271.5000,,,,http://localhost:8000/wp-content/uploads/2019/10/MKTSup-RStud+.jpg,,,,,,,,0,,MKT Sup-R Stud +,Finish,303/304 Stainless Steel,1,0,Diameter,"3/4""",1,0,Length,"4-1/4""",1,0
,variation,"MKT Sup-R Stud + - 303/304 Stainless Steel, 3/4"", 7""",WASS4-18-34-700-M,1,0,visible,<p>Quantity: 15</p>,,,,taxable,,1,,,0,0,18.0,,,,1,,,265.5000,,,,http://localhost:8000/wp-content/uploads/2019/10/MKTSup-RStud+.jpg,,,,,,,,0,,MKT Sup-R Stud +,Finish,303/304 Stainless Steel,1,0,Diameter,"3/4""",1,0,Length,"7""",1,0
,variation,"MKT Sup-R Stud + - 303/304 Stainless Steel, 3/4"", 8-1/2""",WASS4-18-34-850-M,1,0,visible,<p>Quantity: 15</p>,,,,taxable,,1,,,0,0,19.0,,,,1,,,275.5500,,,,http://localhost:8000/wp-content/uploads/2019/10/MKTSup-RStud+.jpg,,,,,,,,0,,MKT Sup-R Stud +,Finish,303/304 Stainless Steel,1,0,Diameter,"3/4""",1,0,Length,"8-1/2""",1,0
,variation,"MKT Sup-R Stud + - 303/304 Stainless Steel, 1"", 6""",WASS4-22-10-600-M,1,0,visible,<p>Quantity: 10</p>,,,,taxable,,1,,,0,0,16.0,,,,1,,,288.4000,,,,http://localhost:8000/wp-content/uploads/2019/10/MKTSup-RStud+.jpg,,,,,,,,0,,MKT Sup-R Stud +,Finish,303/304 Stainless Steel,1,0,Diameter,"1""",1,0,Length,"6""",1,0
,variation,"MKT Sup-R Stud + - 303/304 Stainless Steel, 3/4"", 6-1/4""",WASS4-18-34-625-M,1,0,visible,<p>Quantity: 20</p>,,,,taxable,,1,,,0,0,18.0,,,,1,,,314.6000,,,,http://localhost:8000/wp-content/uploads/2019/10/MKTSup-RStud+.jpg,,,,,,,,0,,MKT Sup-R Stud +,Finish,303/304 Stainless Steel,1,0,Diameter,"3/4""",1,0,Length,"6-1/4""",1,0
,variation,"MKT Sup-R Stud + - 316 Stainless Steel, 1/4"", 2-1/4""",WASS6-10-14-225-M,1,0,visible,<p>Quantity: 100</p>,,,,taxable,,1,,,0,0,4.0,,,,1,,,293.0000,,,,http://localhost:8000/wp-content/uploads/2019/10/MKTSup-RStud+.jpg,,,,,,,,0,,MKT Sup-R Stud +,Finish,316 Stainless Steel,1,0,Diameter,"1/4""",1,0,Length,"2-1/4""",1,0
,variation,"MKT Sup-R Stud + - 303/304 Stainless Steel, 1"", 12""",WASS4-22-10-9-12-M,1,0,visible,<p>Quantity: 5</p>,,,,taxable,,1,,,0,0,30.0,,,,1,,,242.5000,,,,http://localhost:8000/wp-content/uploads/2019/10/MKTSup-RStud+.jpg,,,,,,,,0,,MKT Sup-R Stud +,Finish,303/304 Stainless Steel,1,0,Diameter,"1""",1,0,Length,"12""",1,0
,variation,"MKT Sup-R Stud + - 316 Stainless Steel, 1/4"", 1-3/4""",WASS6-10-14-175-M,1,0,visible,<p>Quantity: 100</p>,,,,taxable,,1,,,0,0,4.0,,,,1,,,251.0000,,,,http://localhost:8000/wp-content/uploads/2019/10/MKTSup-RStud+.jpg,,,,,,,,0,,MKT Sup-R Stud +,Finish,316 Stainless Steel,1,0,Diameter,"1/4""",1,0,Length,"1-3/4""",1,0
,variation,"MKT Sup-R Stud + - 303/304 Stainless Steel, 3/4"", 10""",WASS4-18-34-9-10-M,1,0,visible,<p>Quantity: 15</p>,,,,taxable,,1,,,0,0,20.0,,,,1,,,303.9000,,,,http://localhost:8000/wp-content/uploads/2019/10/MKTSup-RStud+.jpg,,,,,,,,0,,MKT Sup-R Stud +,Finish,303/304 Stainless Steel,1,0,Diameter,"3/4""",1,0,Length,"10""",1,0
,variation,"MKT Sup-R Stud + - 303/304 Stainless Steel, 1"", 9""",WASS4-22-10-900-M,1,0,visible,<p>Quantity: 5</p>,,,,taxable,,1,,,0,0,22.0,,,,1,,,194.0000,,,,http://localhost:8000/wp-content/uploads/2019/10/MKTSup-RStud+.jpg,,,,,,,,0,,MKT Sup-R Stud +,Finish,303/304 Stainless Steel,1,0,Diameter,"1""",1,0,Length,"9""",1,0
,variation,"MKT Sup-R Stud + - 316 Stainless Steel, 3/8"", 3""",WASS6-12-38-300-M,1,0,visible,<p>Quantity: 50</p>,,,,taxable,,1,,,0,0,5.0,,,,1,,,233.0000,,,,http://localhost:8000/wp-content/uploads/2019/10/MKTSup-RStud+.jpg,,,,,,,,0,,MKT Sup-R Stud +,Finish,316 Stainless Steel,1,0,Diameter,"3/8""",1,0,Length,"3""",1,0
,variation,"MKT Sup-R Stud + - 316 Stainless Steel, 3/8"", 3-3/4""",WASS6-12-38-375-M,1,0,visible,<p>Quantity: 50</p>,,,,taxable,,1,,,0,0,6.0,,,,1,,,261.0000,,,,http://localhost:8000/wp-content/uploads/2019/10/MKTSup-RStud+.jpg,,,,,,,,0,,MKT Sup-R Stud +,Finish,316 Stainless Steel,1,0,Diameter,"3/8""",1,0,Length,"3-3/4""",1,0
,variation,"MKT Sup-R Stud + - 316 Stainless Steel, 1/2"", 2-3/4""",WASS6-14-12-275-M,1,0,visible,<p>Quantity: 50</p>,,,,taxable,,1,,,0,0,10.0,,,,1,,,335.0000,,,,http://localhost:8000/wp-content/uploads/2019/10/MKTSup-RStud+.jpg,,,,,,,,0,,MKT Sup-R Stud +,Finish,316 Stainless Steel,1,0,Diameter,"1/2""",1,0,Length,"2-3/4""",1,0
,variation,"MKT Sup-R Stud + - 316 Stainless Steel, 5/8"", 5""",WASS6-16-58-500-M,1,0,visible,<p>Quantity: 25</p>,,,,taxable,,1,,,0,0,13.0,,,,1,,,352.7500,,,,http://localhost:8000/wp-content/uploads/2019/10/MKTSup-RStud+.jpg,,,,,,,,0,,MKT Sup-R Stud +,Finish,316 Stainless Steel,1,0,Diameter,"5/8""",1,0,Length,"5""",1,0
,variation,"MKT Sup-R Stud + - 316 Stainless Steel, 3/4"", 4-3/4""",WASS6-18-34-475-M,1,0,visible,<p>Quantity: 25</p>,,,,taxable,,1,,,0,0,16.0,,,,1,,,567.5000,,,,http://localhost:8000/wp-content/uploads/2019/10/MKTSup-RStud+.jpg,,,,,,,,0,,MKT Sup-R Stud +,Finish,316 Stainless Steel,1,0,Diameter,"3/4""",1,0,Length,"4-3/4""",1,0
,variation,"MKT Sup-R Stud + - 316 Stainless Steel, 3/4"", 5-1/2""",WASS6-18-34-550-M,1,0,visible,<p>Quantity: 20</p>,,,,taxable,,1,,,0,0,19.0,,,,1,,,503.4000,,,,http://localhost:8000/wp-content/uploads/2019/10/MKTSup-RStud+.jpg,,,,,,,,0,,MKT Sup-R Stud +,Finish,316 Stainless Steel,1,0,Diameter,"3/4""",1,0,Length,"5-1/2""",1,0
